S1,DateTime,N1,AC,PS,TI,U,LN,R2,Note1
CD,2018-06-07 11:28:00,Y,1040,C_002,4-12-EP,M/L,Bob,,Y
CD,2018-06-07 11:28:00,Y,1041,C_002,4-12-EP,M/L,Bob,,Y
CD,2018-06-07 11:28:00,Y,2998,C_002,4-12-EP,U/L,Bob,,Y
CD,2018-06-07 11:28:00,Y,2965,C_002,4-12-EP,U/L,Bob,,Y
CD,2018-06-07 11:28:00,Y,2968,C_002,4-12-EP,U/L,Bob,,Y
CD,2018-06-07 11:28:00,Y,1920,C_002,4-12-EP,T,Bob,,Y
CD,2018-06-07 11:28:00,Y,2997,C_002,4-12-EP,U/L,Bob,,Y
CD,2018-06-07 11:28:00,Y,2966,C_002,4-12-EP,U/L,Bob,,Y
CD,2018-06-07 11:28:00,Y,2969,C_002,4-12-EP,U/L,Bob,,Y
CD,2018-06-07 11:28:00,Y,1039,C_002,4-12-EP,U/L,Bob,,Y
CD,2018-06-07 11:28:00,N,C253,C_002,4-12-EP,P,Bob,,Y
CD,2018-06-07 11:28:00,Y,2030,C_002,4-12-EP,U/L,Bob,,Y
CD,2018-06-07 11:28:00,N,1042,C_002,4-12-EP,M/L,Bob,,Y
CD,2018-06-07 11:28:00,Y,2428,C_002,4-12-EP,U/L,Bob,,Y
CD,2018-06-07 11:28:00,Y,1045,C_002,4-12-EP,U/L,Bob,,Y
CD,2018-06-07 11:28:00,Y,1050,C_002,4-12-EP,U/L,Bob,,Y
CD,2018-06-07 11:28:00,Y,2037,C_002,4-12-EP,U/L,Bob,,Y
CD,2018-06-07 11:28:00,N,1052,C_002,4-12-EP,M/L,Bob,,Y
CD,2018-06-07 11:28:00,Y,2996,C_002,4-12-EP,U/L,Bob,,Y
CD,2018-06-07 11:28:00,N,1055,C_002,4-12-EP,M/L,Bob,,Y
CD,2018-06-07 11:28:00,N,1930,C_002,4-12-EP,M/L,Bob,,Y
CD,2018-06-07 11:28:00,Y,2426,C_002,4-12-EP,U/L,Bob,,Y
CD,2018-06-07 11:28:00,Y,2987,C_002,4-12-EP,U/L,Bob,,Y
CD,2018-06-07 11:28:00,Y,1085,C_002,4-12-EP,U/L,Bob,,Y
CD,2018-06-07 11:28:00,Y,2727,C_002,4-12-EP,U/L,Bob,,Y
CD,2018-06-07 11:28:00,Y,2991,C_002,4-12-EP,U/L,Bob,,Y
CD,2018-06-07 11:28:00,Y,2979,C_002,4-12-EP,U/L,Bob,,Y
CD,2018-06-07 11:28:00,Y,2224,C_002,4-12-EP,U/L,Bob,,Y
CD,2018-06-07 11:28:00,Y,2984,C_002,4-12-EP,U/L,Bob,,Y
CD,2018-06-07 11:28:00,Y,2218,C_002,4-12-EP,U/L,Bob,,Y
CD,2018-06-07 11:28:00,Y,2904,C_002,4-12-EP,U/L,Bob,,Y
CD,2018-06-07 11:28:00,Y,100,C_002,4-12-EP,N,Bob,,Y
CD,2018-06-07 11:28:00,Y,2976,C_002,4-12-EP,U/L,Bob,,Y
CD,2018-06-07 11:28:00,Y,2963,C_002,4-12-EP,U/L,Bob,,Y
CD,2018-06-07 11:28:00,Y,2955,C_002,4-12-EP,U/L,Bob,,Y
CD,2018-06-07 11:28:00,Y,1095,C_002,4-12-EP,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2977,C_003,4-23-SR,U/L,Bob,,N
CD,2018-06-07 11:41:00,Y,2987,C_003,4-23-SR,U/L,Bob,,N
CD,2018-06-07 11:41:00,Y,2986,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2981,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2988,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2985,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2978,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2977,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2410,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2420,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2414,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2378,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2418,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2980,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2983,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2424,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2412,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2413,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2416,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2277,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,N,1928,C_003,4-23-SR,M/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,1929,C_003,4-23-SR,M/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,1021,C_003,4-23-SR,M/L,Bob,,Y
CD,2018-06-07 11:41:00,N,1927,C_003,4-23-SR,M/L,Bob,,Y
CD,2018-06-07 11:41:00,N,1002,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,1074,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,1005,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2050,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,1010,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2990,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2306,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,1075,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2222,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,N,1004,C_003,4-23-SR,M/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2993,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2430,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2943,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2942,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2214,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,1015,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,N,1919,C_003,4-23-SR,M/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2982,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,N,1017,C_003,4-23-SR,M/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2989,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2216,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2941,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2210,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,1020,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2380,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2228,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,N,1905,C_003,4-23-SR,U,Bob,,Y
CD,2018-06-07 11:41:00,N,1064,C_003,4-23-SR,U/C,Bob,,Y
CD,2018-06-07 11:41:00,Y,1022,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,1024,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2035,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2039,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2944,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2408,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2212,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2964,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2992,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,N,1025,C_003,4-23-SR,M/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2905,C_003,4-23-SR,M/L,Bob,,Y
CD,2018-06-07 11:41:00,N,1915,C_003,4-23-SR,M/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2246,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,1028,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2994,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2051,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,1030,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,N,1031,C_003,4-23-SR,M/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,1032,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2967,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,1035,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2247,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2251,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2626,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2248,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2422,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,1036,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,1040,C_003,4-23-SR,M/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,1041,C_003,4-23-SR,M/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2998,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2965,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2968,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,1920,C_003,4-23-SR,T,Bob,,Y
CD,2018-06-07 11:41:00,Y,2997,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2966,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2969,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,1039,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,N,C253,C_003,4-23-SR,P,Bob,,Y
CD,2018-06-07 11:41:00,Y,2030,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,N,1042,C_003,4-23-SR,M/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2428,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,1045,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,1050,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2037,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,N,1052,C_003,4-23-SR,M/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2996,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,N,1055,C_003,4-23-SR,M/L,Bob,,Y
CD,2018-06-07 11:41:00,N,1930,C_003,4-23-SR,M/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2426,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2987,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,1085,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2727,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2991,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2979,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2224,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2984,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2218,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2904,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,N,100,C_003,4-23-SR,N,Bob,,Y
CD,2018-06-07 11:41:00,Y,2976,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2963,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,2955,C_003,4-23-SR,U/L,Bob,,Y
CD,2018-06-07 11:41:00,Y,1095,C_003,4-23-SR,U/L,Bob,,Y
W,2018-06-08 11:41:00,N,4109,C_003,4-23-SR,P/L,Eddie,,Y
W,2018-06-08 11:41:00,N,4100,C_003,4-23-SR,P/L,Eddie,,Y
W,2018-06-08 11:41:00,N,4020,C_003,4-23-SR,P/L,Eddie,,Y
W,2018-06-08 11:41:00,N,4030,C_003,4-23-SR,P/L,Eddie,,Y
W,2018-06-08 11:41:00,N,1051,C_003,4-23-SR,P/L,Eddie,,Y
W,2018-06-08 11:41:00,N,4102,C_003,4-23-SR,P/L,Eddie,,Y
W,2018-06-08 11:41:00,N,4006,C_003,4-23-SR,P/L,Eddie,,Y
CD,2018-06-08 13:13:00,Y,2414,C_031,15-85-SR,U/L,Bob,,Y
CD,2018-06-08 13:13:00,N,1005,C_031,15-85-SR,U/L,Bob,,Y
W,2018-06-08 13:13:00,N,4109,C_031,15-85-SR,P/L,Eddie,,Y
W,2018-06-08 13:13:00,N,4020,C_031,15-85-SR,P/L,Eddie,,Y
W,2018-06-08 13:13:00,N,4030,C_031,15-85-SR,P/L,Eddie,,Y
CD,2018-06-08 13:13:00,N,1930,C_031,15-85-SR,M/L,Bob,,Y
W,2018-06-08 13:13:00,N,4006,C_031,15-85-SR,P/L,Eddie,,Y
CD,2018-06-08 13:35:00,N,1005,C_012,15-87-SR,U/L,Bob,,Y
CD,2018-06-08 13:45:00,Y,2414,C_012,15-87-SR,U/L,Bob,,Y
CD,2018-06-08 13:45:00,N,1005,C_012,15-87-SR,U/L,Bob,,Y
CD,2018-06-08 13:45:00,N,1930,C_012,15-87-SR,M/L,Bob,,Y
CD,2018-06-08 14:13:00,Y,2414,C_048,15-35-SR,U/L,Bob,,Y
CD,2018-06-08 14:13:00,N,1930,C_048,15-35-SR,M/L,Bob,,Y
W,2018-06-13 10:12:00,N,1927,C_041,14-2-EP,M/L,Eddie,,Y
W,2018-06-13 10:12:00,Y,1002,C_041,14-2-EP,U/L,Eddie,ND,Y
W,2018-06-13 10:12:00,N,1005,C_041,14-2-EP,U/L,Eddie,,Y
W,2018-06-13 10:12:00,N,1010,C_041,14-2-EP,U/L,Eddie,,Y
W,2018-06-13 10:12:00,N,1919,C_041,14-2-EP,M/L,Eddie,,Y
W,2018-06-13 10:12:00,Y,1022,C_041,14-2-EP,U/L,Eddie,ND,Y
W,2018-06-13 10:12:00,N,1915,C_041,14-2-EP,M/L,Eddie,,Y
W,2018-06-13 10:12:00,Y,1028,C_041,14-2-EP,U/L,Eddie,ND,Y
W,2018-06-13 10:12:00,N,1031,C_041,14-2-EP,M/L,Eddie,,Y
W,2018-06-13 10:12:00,N,1032,C_041,14-2-EP,U/L,Eddie,,Y
W,2018-06-13 10:12:00,Y,1036,C_041,14-2-EP,U/L,Eddie,ND,Y
W,2018-06-13 10:12:00,N,C253,C_041,14-2-EP, ,Eddie,,Y
W,2018-06-13 10:12:00,N,1042,C_041,14-2-EP,M/L,Eddie,,Y
W,2018-06-13 10:12:00,N,1052,C_041,14-2-EP,M/L,Eddie,,Y
W,2018-06-13 10:12:00,N,1930,C_041,14-2-EP,M/L,Eddie,,Y
W,2018-06-13 10:12:00,Y,1095,C_041,14-2-EP,U/L,Eddie,ND,Y
CD,2018-06-14 11:16:00,Y,2414,C_033,15-137-SR,U/L,Bob,,Y
CD,2018-06-14 11:16:00,N,1928,C_033,15-137-SR,M/L,Bob,,Y
CD,2018-06-14 11:16:00,Y,1929,C_033,15-137-SR,M/L,Bob,,Y
CD,2018-06-14 11:16:00,Y,1021,C_033,15-137-SR,M/L,Bob,,Y
CD,2018-06-14 11:16:00,N,1927,C_033,15-137-SR,M/L,Bob,,Y
CD,2018-06-14 11:16:00,N,1919,C_033,15-137-SR,M/L,Bob,,Y
CD,2018-06-14 11:16:00,N,1915,C_033,15-137-SR,M/L,Bob,,Y
CD,2018-06-14 11:16:00,N,C164,C_033,15-137-SR,L,Bob,,Y
CD,2018-06-14 11:16:00,N,1031,C_033,15-137-SR,M/L,Bob,,Y
CD,2018-06-14 11:16:00,N,C253,C_033,15-137-SR,P,Bob,,Y
CD,2018-06-14 11:16:00,N,1930,C_033,15-137-SR,M/L,Bob,,Y
CD,2018-06-14 12:26:00,N,1928,C_043,15-8-SR,M/L,Bob,,Y
CD,2018-06-14 12:26:00,Y,1929,C_043,15-8-SR,M/L,Bob,,Y
CD,2018-06-14 12:26:00,Y,1021,C_043,15-8-SR,M/L,Bob,,Y
W,2018-06-14 12:26:00,N,1002,C_043,15-8-SR,U/L,Eddie,,Y
W,2018-06-14 12:26:00,Y,1022,C_043,15-8-SR,U/L,Eddie,ND,Y
W,2018-06-14 12:26:00,Y,1028,C_043,15-8-SR,U/L,Eddie,ND,Y
CD,2018-06-14 12:26:00,N,C164,C_043,15-8-SR,L,Bob,,Y
W,2018-06-14 12:26:00,Y,1032,C_043,15-8-SR,U/L,Eddie,ND,Y
CD,2018-06-14 12:26:00,N,C253,C_043,15-8-SR,P,Bob,,Y
W,2018-06-14 12:26:00,N,1042,C_043,15-8-SR,M/L,Eddie,,Y
W,2018-06-14 12:26:00,N,1052,C_043,15-8-SR,M/L,Eddie,,Y
W,2018-06-14 12:26:00,Y,1095,C_043,15-8-SR,U/L,Eddie,ND,Y
CD,2018-07-05 11:35:00,N,1005,C_031,15-85-SR,U/L,Bob,,Y
CD,2018-07-05 12:07:00,N,1005,C_048,15-35-SR,U/L,Bob,,Y
CD,2018-07-05 12:26:00,N,1005,C_012,15-87-SR,U/L,Bob,,Y
CD,2018-07-05 12:40:00,N,1005,C_012,15-87-SR,U/L,Bob,,Y
CD,2018-07-10 10:20:00,N,1005,C_010,15-86-SR,U/L,Bob,,Y
CD,2018-07-11 11:09:00,N,1928,C_043,15-8-SR,M/L,Bob,,Y
CD,2018-07-11 11:09:00,Y,1929,C_043,15-8-SR,M/L,Bob,,Y
CD,2018-07-11 11:09:00,Y,1021,C_043,15-8-SR,M/L,Bob,,Y
CD,2018-07-11 11:09:00,N,C164,C_043,15-8-SR,L,Bob,,Y
CD,2018-07-11 11:09:00,N,C253,C_043,15-8-SR,P,Bob,,Y
CD,2018-07-11 14:11:00,N,1928,C_033,15-137-SR,M/L,Bob,,Y
CD,2018-07-11 14:11:00,Y,1929,C_033,15-137-SR,M/L,Bob,,Y
CD,2018-07-11 14:11:00,Y,1021,C_033,15-137-SR,M/L,Bob,,Y
CD,2018-07-11 14:11:00,N,C164,C_033,15-137-SR,L,Bob,,Y
CD,2018-07-11 14:11:00,N,C253,C_033,15-137-SR,P,Bob,,Y
W,2018-07-11 15:02:00,N,4030,C_022,15-81-SR,P/L,Eddie,,N
CD,2018-07-11 15:02:00,Y,2414,C_022,15-81-SR,U/L,Bob,,Y
CD,2018-07-11 15:02:00,N,1928,C_022,15-81-SR,M/L,Bob,,Y
CD,2018-07-11 15:02:00,N,1929,C_022,15-81-SR,M/L,Bob,,Y
CD,2018-07-11 15:02:00,Y,1021,C_022,15-81-SR,M/L,Bob,,Y
CD,2018-07-11 15:02:00,N,1927,C_022,15-81-SR,M/L,Bob,,Y
CD,2018-07-11 15:02:00,N,1002,C_022,15-81-SR,U/L,Bob,,Y
CD,2018-07-11 15:02:00,Y,1074,C_022,15-81-SR,U/L,Bob,,Y
CD,2018-07-11 15:02:00,N,1005,C_022,15-81-SR,U/L,Bob,,Y
CD,2018-07-11 15:02:00,N,1010,C_022,15-81-SR,U/L,Bob,,Y
CD,2018-07-11 15:02:00,Y,1075,C_022,15-81-SR,U/L,Bob,,Y
CD,2018-07-11 15:02:00,N,1004,C_022,15-81-SR,M/L,Bob,,Y
CD,2018-07-11 15:02:00,Y,1015,C_022,15-81-SR,U/L,Bob,,Y
CD,2018-07-11 15:02:00,N,1919,C_022,15-81-SR,M/L,Bob,,Y
CD,2018-07-11 15:02:00,N,1017,C_022,15-81-SR,M/L,Bob,,Y
CD,2018-07-11 15:02:00,Y,1020,C_022,15-81-SR,U/L,Bob,,Y
CD,2018-07-11 15:02:00,N,1905,C_022,15-81-SR,U,Bob,,Y
CD,2018-07-11 15:02:00,N,1064,C_022,15-81-SR,U/C,Bob,,Y
CD,2018-07-11 15:02:00,Y,1022,C_022,15-81-SR,U/L,Bob,,Y
CD,2018-07-11 15:02:00,Y,1024,C_022,15-81-SR,U/L,Bob,,Y
CD,2018-07-11 15:02:00,N,1025,C_022,15-81-SR,M/L,Bob,,Y
CD,2018-07-11 15:02:00,Y,2905,C_022,15-81-SR,M/L,Bob,,Y
CD,2018-07-11 15:02:00,N,1915,C_022,15-81-SR,M/L,Bob,,Y
CD,2018-07-11 15:02:00,Y,1028,C_022,15-81-SR,U/L,Bob,,Y
CD,2018-07-11 15:02:00,Y,1030,C_022,15-81-SR,U/L,Bob,,Y
CD,2018-07-11 15:02:00,Y,1031,C_022,15-81-SR,M/L,Bob,,Y
CD,2018-07-11 15:02:00,Y,1032,C_022,15-81-SR,U/L,Bob,,Y
CD,2018-07-11 15:02:00,Y,1035,C_022,15-81-SR,U/L,Bob,,Y
CD,2018-07-11 15:02:00,Y,1036,C_022,15-81-SR,U/L,Bob,,Y
CD,2018-07-11 15:02:00,Y,1040,C_022,15-81-SR,M/L,Bob,,Y
CD,2018-07-11 15:02:00,Y,1041,C_022,15-81-SR,M/L,Bob,,Y
CD,2018-07-11 15:02:00,Y,1920,C_022,15-81-SR,T,Bob,,Y
CD,2018-07-11 15:02:00,Y,1039,C_022,15-81-SR,U/L,Bob,,Y
CD,2018-07-11 15:02:00,N,C253,C_022,15-81-SR,P,Bob,,Y
CD,2018-07-11 15:02:00,Y,1042,C_022,15-81-SR,M/L,Bob,,Y
CD,2018-07-11 15:02:00,Y,4030,C_022,15-81-SR,P/L,Paula,,Y
CD,2018-07-11 15:02:00,Y,1045,C_022,15-81-SR,U/L,Bob,,Y
CD,2018-07-11 15:02:00,Y,1050,C_022,15-81-SR,U/L,Bob,,Y
CD,2018-07-11 15:02:00,N,1052,C_022,15-81-SR,M/L,Bob,,Y
CD,2018-07-11 15:02:00,N,1055,C_022,15-81-SR,M/L,Bob,,Y
CD,2018-07-11 15:02:00,N,1930,C_022,15-81-SR,M/L,Bob,,Y
CD,2018-07-11 15:02:00,Y,1085,C_022,15-81-SR,U/L,Bob,,Y
CD,2018-07-11 15:02:00,N,100,C_022,15-81-SR,N,Bob,,Y
CD,2018-07-11 15:02:00,Y,1095,C_022,15-81-SR,U/L,Bob,,Y
W,2018-07-18 10:55:00,N,1004,C_021,15-83-SR,U/L,Eddie,,N
W,2018-07-18 10:55:00,N,4109,C_021,15-83-SR,P/L,Eddie,,N
W,2018-07-18 10:55:00,N,4020,C_021,15-83-SR,P/L,Eddie,,N
W,2018-07-18 10:55:00,N,4030,C_021,15-83-SR,P/L,Eddie,,N
CD,2018-07-18 10:55:00,Y,2987,C_021,15-83-SR,U/L,Bob,,N
W,2018-07-18 10:55:00,Y,2977,C_022,15-81-SR,U/L,Bob,ND,N
W,2018-07-18 10:55:00,Y,2986,C_022,15-81-SR,U/L,Bob,ND,Y
W,2018-07-18 10:55:00,Y,2981,C_022,15-81-SR,U/L,Bob,ND,Y
W,2018-07-18 10:55:00,Y,2988,C_022,15-81-SR,U/L,Bob,ND,Y
W,2018-07-18 10:55:00,Y,2985,C_022,15-81-SR,U/L,Bob,ND,Y
W,2018-07-18 10:55:00,Y,2978,C_022,15-81-SR,U/L,Bob,ND,Y
CD,2018-07-18 10:55:00,Y,2977,C_021,15-83-SR,U/L,Bob,,Y
W,2018-07-18 10:55:00,Y,2410,C_022,15-81-SR,U/L,Bob,ND,Y
W,2018-07-18 10:55:00,Y,2420,C_022,15-81-SR,U/L,Bob,ND,Y
W,2018-07-18 10:55:00,Y,2414,C_022,15-81-SR,U/L,Bob,ND,Y
W,2018-07-18 10:55:00,Y,2378,C_022,15-81-SR,U/L,Bob,ND,Y
W,2018-07-18 10:55:00,Y,2418,C_022,15-81-SR,U/L,Bob,ND,Y
W,2018-07-18 10:55:00,Y,2968,C_022,15-81-SR,U/L,Bob,ND,Y
W,2018-07-18 10:55:00,Y,2980,C_022,15-81-SR,U/L,Bob,ND,Y
W,2018-07-18 10:55:00,Y,2983,C_022,15-81-SR,U/L,Bob,ND,Y
W,2018-07-18 10:55:00,Y,2424,C_022,15-81-SR,U/L,Bob,ND,Y
W,2018-07-18 10:55:00,Y,2967,C_022,15-81-SR,U/L,Bob,ND,Y
W,2018-07-18 10:55:00,Y,2412,C_022,15-81-SR,U/L,Bob,ND,Y
W,2018-07-18 10:55:00,Y,2413,C_022,15-81-SR,U/L,Bob,ND,Y
W,2018-07-18 10:55:00,Y,2969,C_022,15-81-SR,U/L,Bob,ND,Y
W,2018-07-18 10:55:00,Y,2416,C_022,15-81-SR,U/L,Bob,ND,Y
W,2018-07-18 10:55:00,Y,2965,C_022,15-81-SR,U/L,Bob,ND,Y
W,2018-07-18 10:55:00,Y,2966,C_022,15-81-SR,U/L,Bob,ND,Y
CD,2018-07-18 10:55:00,N,1928,C_021,15-83-SR,M/L,Bob,,Y
CD,2018-07-18 10:55:00,N,1929,C_021,15-83-SR,M/L,Bob,,Y
CD,2018-07-18 10:55:00,Y,1021,C_021,15-83-SR,M/L,Bob,,Y
W,2018-07-18 10:55:00,N,1927,C_022,15-81-SR,M/L,Bob,,Y
W,2018-07-18 10:55:00,Y,1002,C_022,15-81-SR,U/L,Bob,ND,Y
W,2018-07-18 10:55:00,Y,2905,C_022,15-81-SR,M/L,Bob,ND,Y
W,2018-07-18 10:55:00,Y,1074,C_022,15-81-SR,U/L,Bob,ND,Y
W,2018-07-18 10:55:00,N,1005,C_022,15-81-SR,U/L,Bob,,Y
W,2018-07-18 10:55:00,Y,1010,C_022,15-81-SR,U/L,Bob,ND,Y
W,2018-07-18 10:55:00,Y,2990,C_022,15-81-SR,U/L,Bob,ND,Y
W,2018-07-18 10:55:00,Y,1075,C_022,15-81-SR,U/L,Bob,ND,Y
W,2018-07-18 10:55:00,Y,2222,C_022,15-81-SR,U/L,Bob,ND,Y
W,2018-07-18 10:55:00,N,1004,C_022,15-81-SR,U/L,Bob,,Y
CD,2018-07-18 10:55:00,N,1004,C_021,15-83-SR,M/L,Bob,,Y
W,2018-07-18 10:55:00,Y,2993,C_022,15-81-SR,U/L,Bob,ND,Y
