S1,DateTime,N1,AC,PS,TI,U,LN,R2
CD,2019-08-13 10:03:00,Y,1021,C_048,15-35-SR,M/L,Bob,
W,2019-08-13 10:03:00,N,1064,C_048,15-35-SR,U/C,Eddie,
CD,2019-08-13 10:42:00,N,1996,C_050,15-54-SR,C,Eddie,
W,2019-08-13 10:42:00,N,1064,C_050,15-54-SR,U/C,Eddie,
CD,2019-08-13 10:52:00,N,1996,C_049,15-53-SR,C,Eddie,
W,2019-08-13 10:52:00,N,1064,C_049,15-53-SR,U/C,Eddie,
W,2019-08-13 11:10:00,N,C253,C_061,23-5-EP, ,Eddie,
W,2019-08-13 11:10:00,N,100,C_061,23-5-EP,N,Eddie,
W,2019-08-13 11:10:00,N,1064,C_061,23-5-EP,U/C,Eddie,
W,2019-08-14 10:00:00,N,C253,C_003,4-23-SR, ,Bob,
W,2019-08-14 10:00:00,N,2920,C_003,4-23-SR,M/L,Bob,
W,2019-08-14 10:00:00,N,100,C_003,4-23-SR,N,Bob,
W,2019-08-14 10:50:00,Y,1032,C_003,4-23-SR,U/L,Bob,ND
W,2019-08-14 10:50:00,N,1022,C_003,4-23-SR,U/L,Bob,
W,2019-08-14 10:50:00,N,1064,C_003,4-23-SR,U/C,Eddie,
W,2019-08-14 10:50:00,Y,1028,C_003,4-23-SR,U/L,Bob,ND
W,2019-08-14 10:50:00,Y,1920,C_003,4-23-SR,T,Bob,ND
CD,2019-08-14 10:50:00,N,1996,C_003,4-23-SR,C,Eddie,
W,2019-08-14 10:50:00,N,1927,C_003,4-23-SR,M/L,Bob,
W,2019-08-14 11:06:00,N,1919,C_002,4-12-EP,M/L,Bob,
W,2019-08-14 11:06:00,Y,1032,C_002,4-12-EP,U/L,Bob,ND
W,2019-08-14 11:06:00,N,1031,C_002,4-12-EP,M/L,Bob,
W,2019-08-14 11:06:00,N,2941,C_002,4-12-EP,U/L,Bob,
W,2019-08-14 11:06:00,Y,1028,C_002,4-12-EP,U/L,Bob,ND
CD,2019-08-14 11:06:00,N,1996,C_002,4-12-EP,C,Eddie,
CD,2019-08-14 11:06:00,N,1996,C_002,1-502-MD,C,Eddie,
CD,2019-08-14 11:06:00,N,100,C_002,1-502-MD,N,Eddie,
W,2019-08-14 11:06:00,N,C253,C_002,4-12-EP, ,Bob,
W,2019-08-14 11:06:00,N,2950,C_002,4-12-EP,U/L,Bob,
W,2019-08-14 11:06:00,N,2943,C_002,4-12-EP,U/L,Bob,
W,2019-08-14 11:06:00,N,2942,C_002,4-12-EP,U/L,Bob,
W,2019-08-14 11:06:00,Y,1022,C_002,4-12-EP,U/L,Bob,ND
CD,2019-08-14 11:06:00,N,C253,C_002,1-502-MD,P,Eddie,
W,2019-08-14 11:06:00,N,2944,C_002,4-12-EP,U/L,Bob,
W,2019-08-14 11:06:00,N,1930,C_002,4-12-EP,M/L,Bob,
W,2019-08-14 11:06:00,N,1064,C_002,4-12-EP,U/C,Eddie,
W,2019-08-14 11:06:00,N,1915,C_002,4-12-EP,M/L,Bob,
W,2019-08-14 11:06:00,N,1927,C_002,4-12-EP,M/L,Bob,
W,2019-08-14 11:06:00,N,1994,C_002,4-12-EP, ,Bob,
W,2019-08-14 11:06:00,N,1004,C_002,4-12-EP,U/L,Bob,
CD,2019-08-14 15:05:00,Y,1021,C_043,15-8-SR,M/L,Bob,
CD,2019-08-14 15:05:00,N,C164,C_043,15-8-SR,L,Bob,
W,2019-08-14 15:05:00,N,1064,C_043,15-8-SR,U/C,Eddie,
CD,2019-08-14 15:05:00,N,1928,C_043,15-8-SR,M/L,Bob,
CD,2019-08-14 15:05:00,N,1996,C_043,15-8-SR,C,Eddie,
CD,2019-08-14 15:05:00,Y,1929,C_043,15-8-SR,M/L,Bob,
W,2019-08-15 10:41:00,N,1064,C_053,15-88-SR,U/C,Eddie,
CD,2019-08-15 10:41:00,N,1996,C_053,15-88-SR,C,Eddie,
CD,2019-08-15 13:25:00,N,1996,C_003,4-23-SR,C,Eddie,
W,2019-08-15 13:25:00,N,1064,C_003,4-23-SR,U/C,Eddie,
CD,2019-08-15 13:45:00,N,1996,C_002,4-12-EP,C,Eddie,
CD,2019-08-15 13:45:00,N,1996,C_002,1-502-MD,C,Eddie,
CD,2019-08-15 13:45:00,N,C253,C_002,1-502-MD,P,Eddie,
CD,2019-08-15 13:45:00,N,100,C_002,1-502-MD,N,Eddie,
W,2019-08-15 13:45:00,N,1064,C_002,4-12-EP,U/C,Eddie,
W,2019-08-19 12:55:00,N,1010,C_003,4-23-SR,U/L,Bob,
CD,2019-08-19 12:55:00,Y,2964,C_003,4-23-SR,U/L,Bob,
CD,2019-08-19 12:55:00,Y,1002,C_003,4-23-SR,U/L,Bob,
CD,2019-08-19 12:55:00,Y,1905,C_003,4-23-SR,U,Bob,
CD,2019-08-19 12:55:00,Y,1929,C_003,4-23-SR,M/L,Bob,
CD,2019-08-19 12:55:00,Y,1021,C_003,4-23-SR,M/L,Bob,
CD,2019-08-19 12:55:00,Y,1010,C_003,4-23-SR,U/L,Bob,
W,2019-08-19 12:55:00,N,1064,C_003,4-23-SR,U/C,Eddie,
W,2019-08-19 12:55:00,N,1002,C_003,4-23-SR,U/L,Bob,
CD,2019-08-19 12:55:00,Y,2010,C_003,4-23-SR,U/L,Bob,
CD,2019-08-19 12:55:00,N,1928,C_003,4-23-SR,M/L,Bob,
CD,2019-08-19 12:55:00,Y,2413,C_003,4-23-SR,U/L,Bob,
CD,2019-08-19 12:55:00,Y,1079,C_003,4-23-SR,U/L,Bob,
W,2019-08-19 12:55:00,N,100,C_003,4-23-SR,N,Bob,
CD,2019-08-19 12:55:00,N,1996,C_003,4-23-SR,C,Eddie,
W,2019-08-19 12:55:00,N,1079,C_003,4-23-SR,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2997,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2998,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2976,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2969,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2989,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2968,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2422,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2996,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,1005,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2988,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2986,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2985,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,1010,C_002,4-12-EP,U/L,Bob,
CD,2019-08-19 13:45:00,N,C253,C_002,1-502-MD,P,Eddie,
CD,2019-08-19 13:45:00,Y,2967,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2983,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2981,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,1010,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2991,C_002,1-502-MD,U/L,Bob,
W,2019-08-19 13:45:00,N,1010,C_002,4-12-EP,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2982,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2980,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2992,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2984,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2990,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2993,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2978,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2994,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2005,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2977,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,1041,C_002,1-502-MD,M/L,Bob,
CD,2019-08-19 13:45:00,Y,2077,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,N,100,C_002,1-502-MD,N,Eddie,
CD,2019-08-19 13:45:00,Y,2979,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2420,C_002,1-502-MD,U/L,Bob,
W,2019-08-19 13:45:00,N,4100,C_002,4-12-EP,P/L,Bob,
CD,2019-08-19 13:45:00,Y,1920,C_002,1-502-MD,T,Bob,
CD,2019-08-19 13:45:00,Y,1095,C_002,1-502-MD,U/L,Bob,
W,2019-08-19 13:45:00,Y,100,C_002,4-12-EP,N,Bob,ND
CD,2019-08-19 13:45:00,N,1022,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,1030,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,N,1928,C_002,4-12-EP,M/L,Bob,
CD,2019-08-19 13:45:00,N,1079,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,1050,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,1002,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,1075,C_002,1-502-MD,U/L,Bob,
W,2019-08-19 13:45:00,Y,4030,C_002,4-12-EP,P/L,Bob,ND
CD,2019-08-19 13:45:00,Y,1015,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,1024,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,1036,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,1020,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,N,1928,C_002,1-502-MD,M/L,Bob,
CD,2019-08-19 13:45:00,Y,1085,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,1045,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,1035,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,N,1930,C_002,1-502-MD,M/L,Eddie,
CD,2019-08-19 13:45:00,Y,1929,C_002,1-502-MD,M/L,Bob,
CD,2019-08-19 13:45:00,Y,1929,C_002,4-12-EP,M/L,Bob,
CD,2019-08-19 13:45:00,Y,1074,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,N,1017,C_002,1-502-MD,M/L,Bob,
CD,2019-08-19 13:45:00,Y,2905,C_002,1-502-MD,M/L,Bob,
W,2019-08-19 13:45:00,N,4109,C_002,4-12-EP,P/L,Bob,
W,2019-08-19 13:45:00,Y,1051,C_002,4-12-EP,P/L,Bob,ND
W,2019-08-19 13:45:00,Y,4102,C_002,4-12-EP,P/L,Bob,ND
CD,2019-08-19 13:45:00,Y,1021,C_002,4-12-EP,M/L,Bob,
CD,2019-08-19 13:45:00,Y,1021,C_002,1-502-MD,M/L,Bob,
CD,2019-08-19 13:45:00,N,1025,C_002,1-502-MD,M/L,Bob,
CD,2019-08-19 13:45:00,Y,1028,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2966,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,1032,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,1039,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,1040,C_002,1-502-MD,M/L,Bob,
W,2019-08-19 13:45:00,Y,4020,C_002,4-12-EP,P/L,Bob,ND
CD,2019-08-19 13:45:00,N,1042,C_002,1-502-MD,M/L,Bob,
CD,2019-08-19 13:45:00,N,1055,C_002,1-502-MD,M/L,Bob,
CD,2019-08-19 13:45:00,Y,1088,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,1905,C_002,4-12-EP,U,Bob,
CD,2019-08-19 13:45:00,Y,1905,C_002,1-502-MD,U,Bob,
W,2019-08-19 13:45:00,Y,1094,C_002,4-12-EP,M,Bob,ND
W,2019-08-19 13:45:00,N,1064,C_002,4-12-EP,U/C,Eddie,
CD,2019-08-19 13:45:00,N,1915,C_002,1-502-MD,M/L,Bob,
CD,2019-08-19 13:45:00,N,1919,C_002,1-502-MD,M/L,Bob,
W,2019-08-19 13:45:00,Y,2032,C_002,4-12-EP,U/L,Bob,ND
CD,2019-08-19 13:45:00,N,1927,C_002,1-502-MD,M/L,Bob,
CD,2019-08-19 13:45:00,N,1052,C_002,1-502-MD,M/L,Bob,
CD,2019-08-19 13:45:00,N,1031,C_002,1-502-MD,M/L,Bob,
CD,2019-08-19 13:45:00,Y,2987,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2010,C_002,4-12-EP,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2248,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2247,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2246,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2228,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2224,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2222,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2218,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2216,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2214,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2212,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2210,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2110,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2904,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2105,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2070,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2067,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2065,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2051,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2050,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2047,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2046,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2044,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2043,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2042,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2041,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2931,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,N,2941,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2251,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2274,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2277,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2306,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2424,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2426,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2428,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2430,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2440,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2625,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2418,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2416,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2414,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2626,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2727,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2413,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2413,C_002,4-12-EP,U/L,Bob,
W,2019-08-19 13:45:00,Y,2063,C_002,4-12-EP,pg/L,Bob,ND
CD,2019-08-19 13:45:00,Y,2412,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2408,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2400,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2398,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2396,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2394,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2392,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2390,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2388,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2383,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2380,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2378,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2356,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2326,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2410,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2040,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2066,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,N,2942,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,N,2944,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2035,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2964,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2021,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2036,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,N,1996,C_002,1-502-MD,C,Eddie,
CD,2019-08-19 13:45:00,Y,2020,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2015,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2030,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2946,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2022,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2955,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2965,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2031,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2964,C_002,4-12-EP,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2963,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2034,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,N,1996,C_002,4-12-EP,C,Eddie,
CD,2019-08-19 13:45:00,Y,2039,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2033,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2010,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,Y,2959,C_002,1-502-MD,U/L,Bob,
CD,2019-08-19 13:45:00,N,2943,C_002,1-502-MD,U/L,Bob,
W,2019-08-20 10:22:00,Y,2977,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,N,1079,C_050,15-54-SR,U/L,Bob,
W,2019-08-20 10:22:00,Y,2966,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,N,1031,C_050,15-54-SR,M/L,Bob,
W,2019-08-20 10:22:00,Y,2251,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2277,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2410,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2904,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2378,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,N,1040,C_050,15-54-SR,M/L,Bob,
W,2019-08-20 10:22:00,Y,2422,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2998,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2976,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2997,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2047,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2968,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2050,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,N,1064,C_050,15-54-SR,U/C,Eddie,
W,2019-08-20 10:22:00,Y,2983,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2228,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2994,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2039,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,1920,C_050,15-54-SR,T,Bob,ND
W,2019-08-20 10:22:00,Y,2424,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2988,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2963,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2326,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2931,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2985,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2030,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2248,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2418,C_050,15-54-SR,U/L,Bob,ND
CD,2019-08-20 10:22:00,N,1996,C_050,15-54-SR,C,Eddie,
W,2019-08-20 10:22:00,N,1919,C_050,15-54-SR,M/L,Bob,
W,2019-08-20 10:22:00,Y,2978,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2967,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2955,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2247,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2984,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2210,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2022,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2426,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2969,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2416,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2356,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2996,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2036,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2110,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2105,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2388,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2390,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2392,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,N,C253,C_050,15-54-SR, ,Bob,
W,2019-08-20 10:22:00,Y,2394,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2428,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2965,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2077,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2400,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2398,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2383,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2040,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2396,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2051,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2046,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,1041,C_050,15-54-SR,M/L,Bob,ND
W,2019-08-20 10:22:00,Y,2021,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2987,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2218,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2224,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2020,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,N,1994,C_050,15-54-SR, ,Bob,
W,2019-08-20 10:22:00,Y,2034,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2306,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2214,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2380,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2015,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2625,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2420,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,N,1927,C_050,15-54-SR,M/L,Bob,
W,2019-08-20 10:22:00,Y,2044,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2412,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,N,1930,C_050,15-54-SR,M/L,Bob,
W,2019-08-20 10:22:00,Y,2980,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,1005,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2222,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2979,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2991,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2066,C_050,15-54-SR,U/L,Bob,ND
W,2019-08-20 10:22:00,Y,2043,C_050,15-54-SR,U/L,Bob,ND
